lat,lng,class,colors
-7.335507317999999,112.74791119999999,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.3107510389999995,112.6521004,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.303820363,112.66274650000001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.285390118,112.6925532,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.307935696,112.7625068,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.266876494,112.77993300000001,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.230571225,112.735979,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.269026427000001,112.7537005,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.327873577999999,112.6856051,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.284871000000001,112.703658,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.326624235,112.70697340000002,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.324843795,112.7698814,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.347796461000001,112.664846,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.312497269,112.78664309999999,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.342669997000001,112.792699,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.218928491000001,112.76540370000001,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.3292331410000005,112.7698965,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.258368925,112.7528757,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.314321558,112.76978059999999,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.2382982689999995,112.7324615,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.296691963,112.75827350000002,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.229067294,112.7774123,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.24898456,112.7847072,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.336837497,112.7257649,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.246960437,112.718769,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.259764,112.656283,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.242136522000001,112.6096007,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.304694559,112.7728767,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.34133468,112.7406023,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.246995023999999,112.76560690000001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.226953837999999,112.72980770000001,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.345058825,112.725497,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.307247557999999,112.65317990000001,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.33333222,112.74895749999999,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.297173966,112.7527461,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.216779600000001,112.7775207,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.32632773,112.74927199999999,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.238555679,112.79548510000001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.288950943,112.6962804,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.274626108,112.73258870000001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.312664581,112.76732,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.336557602999999,112.7260523,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.341225754,112.6936783,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.228533808,112.7777104,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.248157331,112.7840716,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.317782192999999,112.73656940000001,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.251060454,112.7491344,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.261955451,112.67243789999999,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.234825835,112.61646029999999,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.336248892,112.7679951,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.323502532000001,112.73596880000001,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.315512142,112.6831064,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.316222634,112.7366902,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.279577792,112.70468970000002,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.338451864,112.68899840000002,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.3128368660000005,112.7220081,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.296934536,112.7567498,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.258265756,112.71554479999999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.295650056,112.7471822,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.325068961,112.6991961,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2687375979999995,112.6618189,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.24534304,112.74633200000001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.310834892000001,112.7543544,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.340069255,112.7228456,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.326882,112.73063300000001,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.325475653,112.6943743,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.33033448,112.72385619999999,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.3137479910000005,112.7651702,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.3066365829999995,112.7789915,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.279332417999999,112.72834070000002,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.257664823,112.7039659,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.339191638,112.71583390000002,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.324217677999999,112.67737690000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.275001347999999,112.73324779999999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.30201615,112.77398529999999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.2419159,112.7925699,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.316848435,112.77494540000002,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.306756186,112.7798068,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.277122285,112.6540345,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.2948041439999995,112.74908059999998,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.258911463,112.6597773,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.316015721,112.7740203,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.254536752000001,112.7550233,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.268707052999999,112.75275559999999,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.304544596,112.730897,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.30002651,112.74889920000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.309827232000001,112.7143206,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.262125052000001,112.71129309999999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.326025017,112.699354,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.333090461,112.71850459999999,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.330205502,112.7156331,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.3114753,112.68910430000001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.294283082000001,112.7470439,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.324401658999999,112.7044683,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.334791866000001,112.7078973,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.350291107,112.67711729999999,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.341508169,112.7262896,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.320590675,112.70773500000001,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.294404416,112.7486193,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.258216375,112.7429143,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.248566822000001,112.7159562,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.33416494,112.712624,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.304734346,112.7634503,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.344061386,112.7238653,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.330384206000001,112.74822160000001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.337265151,112.710016,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.330507334,112.773779,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.333331488,112.68960109999999,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.315609687,112.70439540000001,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.345773949,112.66609199999999,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.336293186,112.73124709999999,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.306707929,112.7773095,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3284825389999995,112.7111622,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2504537970000005,112.7413466,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.343269316000001,112.7362607,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.310583113,112.6748267,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.261438818999999,112.75907279999998,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.228972525,112.77021270000002,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.306335211,112.73251840000002,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.28272815,112.78900619999999,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.265162449,112.71512720000001,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.263401416000001,112.75729709999999,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.3125716789999995,112.7601743,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.279577792,112.70468970000002,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.307107707999999,112.73318470000001,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.296548057000001,112.74923829999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2293447660000005,112.7274798,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.259853626,112.74170900000001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.320288151000001,112.70926909999999,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.255746071,112.75249699999999,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.222501195,112.782482,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.345460461,112.7275919,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.335860135,112.730579,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.233470196,112.74500859999999,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.239113841,112.79253999999999,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.272291458,112.75560690000002,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.300466369,112.74830530000001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.304787598,112.78356609999999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.298864259,112.7557258,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.255624768,112.7273966,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.3071922879999995,112.67127959999999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.254830237,112.7578478,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.267750265,112.76107569999999,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.338678436,112.71613390000002,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.309743175,112.76211,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.333108387999999,112.74425430000001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.323960561,112.73773270000001,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.341299518,112.7992065,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.30529167,112.6669432,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.225781308999999,112.73622309999999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.311202146,112.7989186,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.326367031,112.7665902,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.277138900000001,112.73421289999999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.253744648,112.74568880000001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.343994684,112.7244689,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.246353784,112.78156170000001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.332653529,112.70989479999999,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.256255744,112.74068179999999,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.259026442000001,112.7356365,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.327613525,112.7340311,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.2898273929999995,112.7821334,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.350000303,112.6772043,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.308171107000001,112.76319939999999,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.27217565,112.7556446,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.320447861,112.73702859999999,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.226073104,112.734155,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2611326279999995,112.67431850000001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.334626437000001,112.7460851,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.234939423999999,112.7780058,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.253655,112.75322800000001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.313323915,112.692857,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.258587779,112.6396658,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.3250250789999996,112.75074950000001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.240374141,112.6129244,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.228533808,112.7777104,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.301148615,112.71923319999999,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.267207589,112.77764520000001,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.263650782999999,112.7383614,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.335683326,112.73635800000001,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.2322438589999996,112.7779025,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.244382684,112.72593290000002,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.34200716,112.71794009999998,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.308339892999999,112.7626989,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.245102632999999,112.6184562,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2994704420000005,112.78044679999999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.308839455,112.7607869,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
